idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeAlgiers,52,7,17199,0.0181,0.9819,0.0,0.0
1,FakeAlgiers,52,8,19656,0.0178,0.9822,0.0003,0.0003
1,FakeAlgiers,52,9,22113,0.0171,0.9829,0.0007,0.0007
1,FakeAlgiers,52,10,24576,0.017,0.9829,0.0,0.0
1,FakeAlgiers,53,1,2457,0.0212,0.9788,1.0,1.0
1,FakeAlgiers,53,2,4914,0.0195,0.9805,0.0016,0.0016
1,FakeAlgiers,53,3,7371,0.0186,0.9814,0.0009,0.0009
1,FakeAlgiers,53,4,9828,0.0183,0.9817,0.0003,0.0003
1,FakeAlgiers,53,5,12285,0.0185,0.9815,0.0002,0.0001
1,FakeAlgiers,53,6,14742,0.0182,0.9818,0.0002,0.0002
1,FakeAlgiers,53,7,17199,0.0181,0.9819,0.0001,0.0001
1,FakeAlgiers,53,8,19656,0.018,0.982,0.0002,0.0002
1,FakeAlgiers,53,9,22113,0.0182,0.9818,0.0003,0.0003
1,FakeAlgiers,53,10,24576,0.0179,0.9821,0.0003,0.0003
1,FakeAlgiers,54,1,2457,0.0204,0.9796,1.0,1.0
1,FakeAlgiers,54,2,4914,0.0199,0.9801,0.0004,0.0004
1,FakeAlgiers,54,3,7371,0.0202,0.9798,0.0003,0.0003
1,FakeAlgiers,54,4,9828,0.0198,0.9802,0.0004,0.0004
1,FakeAlgiers,54,5,12285,0.0188,0.9812,0.001,0.001
1,FakeAlgiers,54,6,14742,0.0189,0.9811,0.0001,0.0001
1,FakeAlgiers,54,7,17199,0.0188,0.9812,0.0001,0.0001
1,FakeAlgiers,54,8,19656,0.0185,0.9815,0.0003,0.0003
1,FakeAlgiers,54,9,22113,0.0182,0.9818,0.0003,0.0003
1,FakeAlgiers,54,10,24576,0.0184,0.9816,0.0002,0.0002
1,FakeAlgiers,55,1,2457,0.0275,0.9853,1.0,1.0
1,FakeAlgiers,55,2,4914,0.0234,0.9827,0.0041,0.0027
1,FakeAlgiers,55,3,7371,0.0242,0.9823,0.0008,0.0004
1,FakeAlgiers,55,4,9828,0.0213,0.9823,0.003,0.0001
1,FakeAlgiers,55,5,12285,0.0186,0.9834,0.0027,0.001
1,FakeAlgiers,55,6,14742,0.0166,0.9834,0.002,0.0001
1,FakeAlgiers,55,7,17199,0.017,0.983,0.0004,0.0005
1,FakeAlgiers,55,8,19656,0.0168,0.9831,0.0001,0.0001
1,FakeAlgiers,55,9,22113,0.0166,0.9833,0.0002,0.0002
1,FakeAlgiers,55,10,24576,0.0168,0.9831,0.0002,0.0001
1,FakeAlgiers,56,1,2457,0.0173,0.9828,1.0,1.0
1,FakeAlgiers,56,2,4914,0.0173,0.9838,0.0,0.001
1,FakeAlgiers,56,3,7371,0.017,0.983,0.0003,0.0008
1,FakeAlgiers,56,4,9828,0.018,0.982,0.0011,0.001
1,FakeAlgiers,56,5,12285,0.017,0.983,0.001,0.001
1,FakeAlgiers,56,6,14742,0.017,0.983,0.0,0.0
